track_id,dsp_id,available_date
660,1,2024-10-23
660,2,2024-10-23
660,3,2024-10-23
660,5,2024-10-23
660,6,2024-10-23
660,7,2024-10-23
661,1,2024-10-23
661,3,2024-10-23
661,4,2024-10-23
661,5,2024-10-23
661,6,2024-10-23
662,1,2024-10-23
662,2,2024-10-23
662,4,2024-10-23
662,5,2024-10-23
662,6,2024-10-23
662,7,2024-10-23
663,1,2025-06-29
663,2,2025-06-29
663,3,2025-06-29
663,4,2025-06-29
663,5,2025-06-29
663,6,2025-06-29
664,1,2025-06-29
664,2,2025-06-29
664,3,2025-06-29
664,4,2025-06-29
664,5,2025-06-29
664,7,2025-06-29
665,1,2025-06-29
665,2,2025-06-29
665,3,2025-06-29
665,4,2025-06-29
665,5,2025-06-29
665,7,2025-06-29
666,1,2025-06-29
666,3,2025-06-29
666,5,2025-06-29
666,6,2025-06-29
666,7,2025-06-29
667,1,2021-08-06
667,2,2021-08-06
667,3,2021-08-06
667,5,2021-08-06
667,6,2021-08-06
667,7,2021-08-06
668,1,2021-08-06
668,2,2021-08-06
668,3,2021-08-06
668,4,2021-08-06
668,5,2021-08-06
668,6,2021-08-06
668,7,2021-08-06
669,1,2021-08-06
669,2,2021-08-06
669,3,2021-08-06
669,4,2021-08-06
669,6,2021-08-06
669,7,2021-08-06
670,1,2021-08-06
670,2,2021-08-06
670,3,2021-08-06
670,4,2021-08-06
670,6,2021-08-06
670,7,2021-08-06
671,1,2021-08-06
671,2,2021-08-06
671,3,2021-08-06
671,4,2021-08-06
671,6,2021-08-06
672,1,2024-09-13
672,5,2024-09-13
672,6,2024-09-13
672,7,2024-09-13
673,1,2024-09-13
673,4,2024-09-13
673,5,2024-09-13
673,6,2024-09-13
673,7,2024-09-13
674,1,2024-09-13
674,2,2024-09-13
674,3,2024-09-13
674,4,2024-09-13
674,5,2024-09-13
674,6,2024-09-13
674,7,2024-09-13
675,1,2024-09-13
675,2,2024-09-13
675,4,2024-09-13
675,5,2024-09-13
675,6,2024-09-13
675,7,2024-09-13
676,1,2024-09-13
676,3,2024-09-13
676,5,2024-09-13
676,6,2024-09-13
676,7,2024-09-13
677,1,2024-09-13
677,2,2024-09-13
677,3,2024-09-13
677,4,2024-09-13
677,5,2024-09-13
677,6,2024-09-13
677,7,2024-09-13
678,1,2024-09-13
678,2,2024-09-13
678,3,2024-09-13
678,4,2024-09-13
678,6,2024-09-13
678,7,2024-09-13
679,1,2024-09-13
679,2,2024-09-13
679,4,2024-09-13
679,5,2024-09-13
679,7,2024-09-13
680,1,2024-09-13
680,3,2024-09-13
680,4,2024-09-13
680,5,2024-09-13
680,6,2024-09-13
681,1,2024-09-13
681,2,2024-09-13
681,4,2024-09-13
681,5,2024-09-13
681,6,2024-09-13
681,7,2024-09-13
682,1,2025-07-24
682,2,2025-07-24
682,4,2025-07-24
682,5,2025-07-24
682,6,2025-07-24
682,7,2025-07-24
683,1,2025-05-03
683,2,2025-05-03
683,3,2025-05-03
683,4,2025-05-03
683,6,2025-05-03
683,7,2025-05-03
684,1,2025-05-03
684,2,2025-05-03
684,3,2025-05-03
684,4,2025-05-03
684,7,2025-05-03
685,1,2025-05-03
685,4,2025-05-03
685,6,2025-05-03
685,7,2025-05-03
686,1,2025-05-03
686,2,2025-05-03
686,3,2025-05-03
686,6,2025-05-03
686,7,2025-05-03
687,1,2025-05-03
687,2,2025-05-03
687,3,2025-05-03
687,6,2025-05-03
687,7,2025-05-03
688,1,2023-06-27
688,2,2023-06-27
688,4,2023-06-27
688,5,2023-06-27
688,6,2023-06-27
688,7,2023-06-27
689,1,2023-06-27
689,2,2023-06-27
689,3,2023-06-27
689,4,2023-06-27
689,6,2023-06-27
689,7,2023-06-27
690,1,2023-06-27
690,2,2023-06-27
690,3,2023-06-27
690,5,2023-06-27
690,6,2023-06-27
690,7,2023-06-27
691,1,2022-06-13
691,2,2022-06-13
691,3,2022-06-13
691,5,2022-06-13
691,7,2022-06-13
692,1,2022-06-13
692,2,2022-06-13
692,4,2022-06-13
692,5,2022-06-13
692,6,2022-06-13
692,7,2022-06-13
693,1,2022-06-13
693,3,2022-06-13
693,4,2022-06-13
693,6,2022-06-13
693,7,2022-06-13
694,1,2022-06-13
694,2,2022-06-13
694,3,2022-06-13
694,4,2022-06-13
694,5,2022-06-13
694,6,2022-06-13
694,7,2022-06-13
695,1,2022-01-18
695,2,2022-01-18
695,3,2022-01-18
695,4,2022-01-18
695,5,2022-01-18
695,6,2022-01-18
695,7,2022-01-18
696,1,2022-01-18
696,2,2022-01-18
696,3,2022-01-18
696,4,2022-01-18
696,5,2022-01-18
696,6,2022-01-18
697,1,2022-01-18
697,3,2022-01-18
697,4,2022-01-18
697,7,2022-01-18
698,1,2022-01-18
698,3,2022-01-18
698,4,2022-01-18
698,5,2022-01-18
698,6,2022-01-18
698,7,2022-01-18
699,1,2022-01-18
699,4,2022-01-18
699,5,2022-01-18
699,6,2022-01-18
699,7,2022-01-18
700,1,2026-03-30
700,2,2026-03-30
700,3,2026-03-30
700,4,2026-03-30
700,5,2026-03-30
700,6,2026-03-30
700,7,2026-03-30
701,1,2026-03-30
701,2,2026-03-30
701,3,2026-03-30
701,4,2026-03-30
701,5,2026-03-30
701,6,2026-03-30
701,7,2026-03-30
702,1,2026-03-30
702,2,2026-03-30
702,3,2026-03-30
702,4,2026-03-30
702,5,2026-03-30
702,6,2026-03-30
702,7,2026-03-30
703,1,2023-10-07
703,2,2023-10-07
703,3,2023-10-07
703,4,2023-10-07
703,5,2023-10-07
703,7,2023-10-07
704,1,2023-10-07
704,3,2023-10-07
704,4,2023-10-07
704,5,2023-10-07
704,6,2023-10-07
704,7,2023-10-07
705,1,2023-10-07
705,2,2023-10-07
705,4,2023-10-07
705,5,2023-10-07
705,6,2023-10-07
705,7,2023-10-07
706,1,2023-10-07
706,3,2023-10-07
706,4,2023-10-07
706,5,2023-10-07
706,6,2023-10-07
706,7,2023-10-07
707,1,2023-10-07
707,2,2023-10-07
707,3,2023-10-07
707,4,2023-10-07
707,5,2023-10-07
707,7,2023-10-07
708,1,2023-10-07
708,2,2023-10-07
708,3,2023-10-07
708,4,2023-10-07
708,5,2023-10-07
708,6,2023-10-07
708,7,2023-10-07
709,1,2023-10-07
709,2,2023-10-07
709,3,2023-10-07
709,4,2023-10-07
709,6,2023-10-07
709,7,2023-10-07
710,1,2023-10-07
710,2,2023-10-07
710,3,2023-10-07
710,4,2023-10-07
710,5,2023-10-07
710,6,2023-10-07
710,7,2023-10-07
711,1,2023-10-07
711,2,2023-10-07
711,3,2023-10-07
711,4,2023-10-07
711,5,2023-10-07
711,6,2023-10-07
711,7,2023-10-07
712,1,2023-10-07
712,2,2023-10-07
712,4,2023-10-07
712,5,2023-10-07
712,7,2023-10-07
713,1,2023-10-07
713,2,2023-10-07
713,3,2023-10-07
713,5,2023-10-07
713,6,2023-10-07
713,7,2023-10-07
714,1,2024-04-15
714,2,2024-04-15
714,3,2024-04-15
714,4,2024-04-15
714,5,2024-04-15
714,6,2024-04-15
714,7,2024-04-15
715,1,2024-04-15
715,2,2024-04-15
715,3,2024-04-15
715,6,2024-04-15
715,7,2024-04-15
716,1,2024-04-15
716,2,2024-04-15
716,3,2024-04-15
716,4,2024-04-15
716,5,2024-04-15
716,6,2024-04-15
716,7,2024-04-15
717,1,2024-04-15
717,4,2024-04-15
717,6,2024-04-15
717,7,2024-04-15
718,1,2024-04-15
718,2,2024-04-15
718,3,2024-04-15
718,6,2024-04-15
718,7,2024-04-15
719,1,2022-12-25
719,2,2022-12-25
719,3,2022-12-25
719,4,2022-12-25
719,6,2022-12-25
719,7,2022-12-25
720,1,2022-12-25
720,2,2022-12-25
720,3,2022-12-25
720,4,2022-12-25
720,7,2022-12-25
721,1,2022-12-25
721,2,2022-12-25
721,3,2022-12-25
721,4,2022-12-25
721,5,2022-12-25
721,7,2022-12-25
722,1,2025-05-21
722,2,2025-05-21
722,4,2025-05-21
722,5,2025-05-21
722,6,2025-05-21
722,7,2025-05-21
723,1,2025-05-21
723,2,2025-05-21
723,4,2025-05-21
723,5,2025-05-21
723,6,2025-05-21
723,7,2025-05-21
724,1,2025-05-21
724,2,2025-05-21
724,3,2025-05-21
724,4,2025-05-21
724,5,2025-05-21
724,7,2025-05-21
725,1,2025-05-21
725,2,2025-05-21
725,4,2025-05-21
725,5,2025-05-21
725,6,2025-05-21
725,7,2025-05-21
726,1,2025-05-21
726,2,2025-05-21
726,3,2025-05-21
726,4,2025-05-21
726,5,2025-05-21
726,7,2025-05-21
727,1,2025-05-21
727,3,2025-05-21
727,4,2025-05-21
727,5,2025-05-21
727,6,2025-05-21
727,7,2025-05-21
728,1,2025-05-21
728,2,2025-05-21
728,3,2025-05-21
728,4,2025-05-21
728,7,2025-05-21
729,1,2025-05-21
729,3,2025-05-21
729,4,2025-05-21
729,6,2025-05-21
730,1,2021-08-15
730,2,2021-08-15
730,3,2021-08-15
730,4,2021-08-15
730,6,2021-08-15
730,7,2021-08-15
731,1,2021-08-15
731,3,2021-08-15
731,6,2021-08-15
731,7,2021-08-15
732,1,2021-08-15
732,2,2021-08-15
732,3,2021-08-15
732,4,2021-08-15
732,5,2021-08-15
732,6,2021-08-15
732,7,2021-08-15
733,1,2021-08-15
733,4,2021-08-15
733,5,2021-08-15
733,6,2021-08-15
733,7,2021-08-15
734,1,2021-08-15
734,2,2021-08-15
734,3,2021-08-15
734,5,2021-08-15
734,6,2021-08-15
734,7,2021-08-15
735,1,2021-08-15
735,2,2021-08-15
735,3,2021-08-15
735,5,2021-08-15
735,6,2021-08-15
735,7,2021-08-15
736,1,2021-08-15
736,2,2021-08-15
736,3,2021-08-15
736,5,2021-08-15
736,6,2021-08-15
736,7,2021-08-15
737,1,2021-08-15
737,2,2021-08-15
737,3,2021-08-15
737,4,2021-08-15
737,5,2021-08-15
737,7,2021-08-15
738,1,2021-08-15
738,2,2021-08-15
738,3,2021-08-15
738,5,2021-08-15
738,6,2021-08-15
738,7,2021-08-15
739,1,2025-02-22
739,3,2025-02-22
739,4,2025-02-22
739,5,2025-02-22
739,6,2025-02-22
739,7,2025-02-22
740,1,2021-09-26
740,2,2021-09-26
740,3,2021-09-26
740,4,2021-09-26
740,5,2021-09-26
740,6,2021-09-26
740,7,2021-09-26
741,1,2021-09-26
741,2,2021-09-26
741,3,2021-09-26
741,5,2021-09-26
741,6,2021-09-26
741,7,2021-09-26
742,1,2021-09-26
742,2,2021-09-26
742,3,2021-09-26
742,5,2021-09-26
742,7,2021-09-26
743,1,2021-09-26
743,2,2021-09-26
743,4,2021-09-26
743,5,2021-09-26
743,6,2021-09-26
743,7,2021-09-26
744,1,2025-03-17
744,2,2025-03-17
744,5,2025-03-17
744,7,2025-03-17
745,1,2025-03-17
745,2,2025-03-17
745,3,2025-03-17
745,4,2025-03-17
745,5,2025-03-17
745,6,2025-03-17
745,7,2025-03-17
746,1,2025-03-17
746,2,2025-03-17
746,4,2025-03-17
746,5,2025-03-17
746,6,2025-03-17
747,1,2025-03-17
747,2,2025-03-17
747,3,2025-03-17
747,4,2025-03-17
747,5,2025-03-17
747,6,2025-03-17
748,1,2025-03-17
748,2,2025-03-17
748,3,2025-03-17
748,5,2025-03-17
748,6,2025-03-17
749,1,2025-03-17
749,3,2025-03-17
749,4,2025-03-17
749,5,2025-03-17
749,6,2025-03-17
749,7,2025-03-17
750,1,2025-03-17
750,2,2025-03-17
750,3,2025-03-17
750,4,2025-03-17
750,6,2025-03-17
750,7,2025-03-17
751,1,2025-03-17
751,2,2025-03-17
751,3,2025-03-17
751,5,2025-03-17
751,6,2025-03-17
751,7,2025-03-17
752,1,2025-03-17
752,2,2025-03-17
752,3,2025-03-17
752,4,2025-03-17
752,6,2025-03-17
753,1,2025-03-17
753,2,2025-03-17
753,3,2025-03-17
753,4,2025-03-17
753,6,2025-03-17
753,7,2025-03-17
754,1,2025-03-17
754,2,2025-03-17
754,3,2025-03-17
754,4,2025-03-17
754,5,2025-03-17
754,6,2025-03-17
754,7,2025-03-17
755,1,2025-03-17
755,2,2025-03-17
755,3,2025-03-17
755,4,2025-03-17
755,5,2025-03-17
755,7,2025-03-17
756,1,2024-06-17
756,2,2024-06-17
756,3,2024-06-17
756,4,2024-06-17
756,5,2024-06-17
756,6,2024-06-17
756,7,2024-06-17
757,1,2024-06-17
757,2,2024-06-17
757,3,2024-06-17
757,4,2024-06-17
757,5,2024-06-17
757,6,2024-06-17
757,7,2024-06-17
758,1,2024-06-17
758,4,2024-06-17
758,6,2024-06-17
758,7,2024-06-17
759,1,2024-06-17
759,2,2024-06-17
759,3,2024-06-17
759,4,2024-06-17
759,6,2024-06-17
759,7,2024-06-17
760,1,2024-06-17
760,2,2024-06-17
760,3,2024-06-17
760,4,2024-06-17
760,5,2024-06-17
760,7,2024-06-17
761,1,2024-06-17
761,2,2024-06-17
761,5,2024-06-17
761,6,2024-06-17
761,7,2024-06-17
762,1,2024-06-17
762,2,2024-06-17
762,3,2024-06-17
762,4,2024-06-17
762,5,2024-06-17
762,6,2024-06-17
762,7,2024-06-17
763,1,2025-02-02
763,2,2025-02-02
763,3,2025-02-02
763,4,2025-02-02
763,5,2025-02-02
763,6,2025-02-02
763,7,2025-02-02
764,1,2025-07-22
764,2,2025-07-22
764,4,2025-07-22
764,5,2025-07-22
764,7,2025-07-22
765,1,2025-12-30
765,2,2025-12-30
765,3,2025-12-30
765,4,2025-12-30
765,5,2025-12-30
765,6,2025-12-30
765,7,2025-12-30
766,1,2025-10-02
766,3,2025-10-02
766,4,2025-10-02
766,5,2025-10-02
766,6,2025-10-02
766,7,2025-10-02
767,1,2025-10-02
767,2,2025-10-02
767,3,2025-10-02
767,5,2025-10-02
767,6,2025-10-02
767,7,2025-10-02
768,1,2025-10-02
768,3,2025-10-02
768,4,2025-10-02
768,5,2025-10-02
768,6,2025-10-02
768,7,2025-10-02
769,1,2025-10-02
769,2,2025-10-02
769,3,2025-10-02
769,4,2025-10-02
769,5,2025-10-02
770,1,2025-10-02
770,2,2025-10-02
770,3,2025-10-02
770,6,2025-10-02
770,7,2025-10-02
771,1,2025-10-02
771,2,2025-10-02
771,3,2025-10-02
771,5,2025-10-02
771,6,2025-10-02
771,7,2025-10-02
772,1,2025-10-02
772,2,2025-10-02
772,3,2025-10-02
772,4,2025-10-02
772,5,2025-10-02
772,6,2025-10-02
773,1,2025-10-02
773,2,2025-10-02
773,3,2025-10-02
773,5,2025-10-02
773,6,2025-10-02
773,7,2025-10-02
774,1,2025-10-02
774,2,2025-10-02
774,3,2025-10-02
774,4,2025-10-02
774,5,2025-10-02
774,6,2025-10-02
774,7,2025-10-02
775,1,2025-10-02
775,2,2025-10-02
775,3,2025-10-02
775,4,2025-10-02
775,5,2025-10-02
775,6,2025-10-02
776,1,2025-10-02
776,2,2025-10-02
776,3,2025-10-02
776,4,2025-10-02
776,6,2025-10-02
777,1,2025-01-17
777,3,2025-01-17
777,5,2025-01-17
777,6,2025-01-17
777,7,2025-01-17
778,1,2025-01-17
778,2,2025-01-17
778,3,2025-01-17
778,4,2025-01-17
778,5,2025-01-17
778,6,2025-01-17
778,7,2025-01-17
779,1,2025-01-17
779,2,2025-01-17
779,3,2025-01-17
779,4,2025-01-17
779,5,2025-01-17
779,6,2025-01-17
780,1,2025-01-17
780,3,2025-01-17
780,4,2025-01-17
780,5,2025-01-17
780,7,2025-01-17
781,1,2025-01-17
781,2,2025-01-17
781,3,2025-01-17
781,4,2025-01-17
781,5,2025-01-17
781,6,2025-01-17
781,7,2025-01-17
782,1,2025-01-17
782,3,2025-01-17
782,5,2025-01-17
782,6,2025-01-17
782,7,2025-01-17
783,1,2025-01-17
783,2,2025-01-17
783,3,2025-01-17
783,4,2025-01-17
783,6,2025-01-17
783,7,2025-01-17
784,1,2025-01-17
784,2,2025-01-17
784,3,2025-01-17
784,4,2025-01-17
784,5,2025-01-17
784,7,2025-01-17
785,1,2025-01-17
785,2,2025-01-17
785,3,2025-01-17
785,4,2025-01-17
785,6,2025-01-17
785,7,2025-01-17
786,1,2025-01-17
786,2,2025-01-17
786,5,2025-01-17
786,6,2025-01-17
786,7,2025-01-17
787,1,2025-01-17
787,3,2025-01-17
787,4,2025-01-17
787,5,2025-01-17
787,6,2025-01-17
787,7,2025-01-17
788,1,2025-01-17
788,2,2025-01-17
788,3,2025-01-17
788,4,2025-01-17
788,5,2025-01-17
788,6,2025-01-17
789,1,2026-05-25
789,2,2026-05-25
789,3,2026-05-25
789,4,2026-05-25
789,5,2026-05-25
789,6,2026-05-25
789,7,2026-05-25
790,1,2021-10-12
790,2,2021-10-12
790,3,2021-10-12
790,4,2021-10-12
790,6,2021-10-12
790,7,2021-10-12
791,1,2021-10-12
791,2,2021-10-12
791,3,2021-10-12
791,4,2021-10-12
791,5,2021-10-12
791,6,2021-10-12
791,7,2021-10-12
792,1,2021-10-12
792,3,2021-10-12
792,4,2021-10-12
792,7,2021-10-12
793,1,2021-10-12
793,4,2021-10-12
793,5,2021-10-12
793,6,2021-10-12
793,7,2021-10-12
794,1,2021-10-12
794,2,2021-10-12
794,3,2021-10-12
794,5,2021-10-12
794,6,2021-10-12
794,7,2021-10-12
795,1,2021-10-12
795,2,2021-10-12
795,3,2021-10-12
795,5,2021-10-12
795,6,2021-10-12
795,7,2021-10-12
796,1,2021-10-12
796,2,2021-10-12
796,3,2021-10-12
796,4,2021-10-12
796,5,2021-10-12
796,6,2021-10-12
797,1,2021-10-12
797,2,2021-10-12
797,3,2021-10-12
797,4,2021-10-12
797,5,2021-10-12
797,6,2021-10-12
798,1,2025-05-19
798,2,2025-05-19
798,3,2025-05-19
798,4,2025-05-19
798,5,2025-05-19
798,7,2025-05-19
799,1,2025-03-10
799,2,2025-03-10
799,3,2025-03-10
799,5,2025-03-10
799,6,2025-03-10
799,7,2025-03-10
800,1,2023-04-15
800,2,2023-04-15
800,3,2023-04-15
800,4,2023-04-15
800,5,2023-04-15
800,6,2023-04-15
800,7,2023-04-15
801,1,2025-02-07
801,2,2025-02-07
801,3,2025-02-07
801,4,2025-02-07
801,5,2025-02-07
801,6,2025-02-07
801,7,2025-02-07
802,1,2022-02-23
802,2,2022-02-23
802,3,2022-02-23
802,4,2022-02-23
802,6,2022-02-23
803,1,2023-09-12
803,2,2023-09-12
803,3,2023-09-12
803,4,2023-09-12
803,5,2023-09-12
803,6,2023-09-12
803,7,2023-09-12
804,1,2025-07-11
804,2,2025-07-11
804,3,2025-07-11
804,4,2025-07-11
804,5,2025-07-11
804,7,2025-07-11
805,1,2025-02-06
805,3,2025-02-06
805,4,2025-02-06
805,6,2025-02-06
805,7,2025-02-06
806,1,2023-06-12
806,2,2023-06-12
806,3,2023-06-12
806,4,2023-06-12
806,5,2023-06-12
806,6,2023-06-12
807,1,2021-09-08
807,2,2021-09-08
807,3,2021-09-08
807,4,2021-09-08
807,5,2021-09-08
807,6,2021-09-08
808,1,2026-05-18
808,2,2026-05-18
808,3,2026-05-18
808,4,2026-05-18
808,6,2026-05-18
809,1,2025-07-12
809,2,2025-07-12
809,3,2025-07-12
809,5,2025-07-12
809,6,2025-07-12
809,7,2025-07-12
810,1,2021-12-31
810,2,2021-12-31
810,4,2021-12-31
810,5,2021-12-31
810,6,2021-12-31
810,7,2021-12-31
811,1,2021-12-31
811,2,2021-12-31
811,3,2021-12-31
811,5,2021-12-31
811,6,2021-12-31
812,1,2021-12-31
812,2,2021-12-31
812,3,2021-12-31
812,4,2021-12-31
812,5,2021-12-31
812,6,2021-12-31
812,7,2021-12-31
813,1,2021-12-31
813,3,2021-12-31
813,4,2021-12-31
813,5,2021-12-31
813,7,2021-12-31
814,1,2021-12-31
814,2,2021-12-31
814,3,2021-12-31
814,4,2021-12-31
814,5,2021-12-31
814,7,2021-12-31
815,1,2021-09-06
815,2,2021-09-06
815,3,2021-09-06
815,4,2021-09-06
815,5,2021-09-06
815,6,2021-09-06
815,7,2021-09-06
816,1,2021-09-06
816,2,2021-09-06
816,3,2021-09-06
816,4,2021-09-06
816,5,2021-09-06
816,6,2021-09-06
817,1,2021-09-06
817,2,2021-09-06
817,4,2021-09-06
817,5,2021-09-06
817,6,2021-09-06
817,7,2021-09-06
818,1,2024-06-02
818,2,2024-06-02
818,4,2024-06-02
818,5,2024-06-02
819,1,2023-08-01
819,3,2023-08-01
819,4,2023-08-01
819,5,2023-08-01
819,6,2023-08-01
819,7,2023-08-01
820,1,2023-01-26
820,2,2023-01-26
820,3,2023-01-26
820,4,2023-01-26
820,5,2023-01-26
820,6,2023-01-26
820,7,2023-01-26
821,1,2022-06-14
821,2,2022-06-14
821,3,2022-06-14
821,4,2022-06-14
821,5,2022-06-14
821,6,2022-06-14
821,7,2022-06-14
822,1,2022-12-01
822,2,2022-12-01
822,3,2022-12-01
822,4,2022-12-01
822,5,2022-12-01
822,7,2022-12-01
823,1,2025-08-23
823,3,2025-08-23
823,4,2025-08-23
823,5,2025-08-23
823,6,2025-08-23
824,1,2025-08-23
824,2,2025-08-23
824,3,2025-08-23
824,5,2025-08-23
824,6,2025-08-23
825,1,2025-08-23
825,2,2025-08-23
825,4,2025-08-23
825,5,2025-08-23
825,6,2025-08-23
825,7,2025-08-23
826,1,2023-02-04
826,2,2023-02-04
826,3,2023-02-04
826,4,2023-02-04
826,5,2023-02-04
826,6,2023-02-04
826,7,2023-02-04
827,1,2023-02-04
827,2,2023-02-04
827,3,2023-02-04
827,5,2023-02-04
827,7,2023-02-04
828,1,2023-02-04
828,2,2023-02-04
828,3,2023-02-04
828,4,2023-02-04
828,5,2023-02-04
828,7,2023-02-04
829,1,2023-02-04
829,2,2023-02-04
829,3,2023-02-04
829,4,2023-02-04
829,6,2023-02-04
830,1,2023-03-16
830,2,2023-03-16
830,4,2023-03-16
830,5,2023-03-16
830,6,2023-03-16
830,7,2023-03-16
831,1,2024-03-30
831,2,2024-03-30
831,3,2024-03-30
831,4,2024-03-30
831,5,2024-03-30
831,6,2024-03-30
831,7,2024-03-30
832,1,2024-03-30
832,3,2024-03-30
832,4,2024-03-30
832,5,2024-03-30
832,6,2024-03-30
832,7,2024-03-30
833,1,2024-03-30
833,2,2024-03-30
833,3,2024-03-30
833,4,2024-03-30
833,6,2024-03-30
833,7,2024-03-30
834,1,2025-02-05
834,3,2025-02-05
834,5,2025-02-05
834,6,2025-02-05
834,7,2025-02-05
835,1,2025-02-05
835,2,2025-02-05
835,5,2025-02-05
835,6,2025-02-05
835,7,2025-02-05
836,1,2025-02-05
836,2,2025-02-05
836,3,2025-02-05
836,4,2025-02-05
836,6,2025-02-05
836,7,2025-02-05
837,1,2025-02-05
837,3,2025-02-05
837,4,2025-02-05
837,5,2025-02-05
837,6,2025-02-05
837,7,2025-02-05
838,1,2026-03-30
838,2,2026-03-30
838,3,2026-03-30
838,4,2026-03-30
838,5,2026-03-30
838,6,2026-03-30
838,7,2026-03-30
839,1,2026-03-30
839,2,2026-03-30
839,3,2026-03-30
839,4,2026-03-30
839,5,2026-03-30
839,6,2026-03-30
839,7,2026-03-30
840,1,2026-03-30
840,2,2026-03-30
840,3,2026-03-30
840,4,2026-03-30
840,5,2026-03-30
840,6,2026-03-30
840,7,2026-03-30
841,1,2026-03-30
841,4,2026-03-30
841,5,2026-03-30
841,6,2026-03-30
841,7,2026-03-30
842,1,2026-03-30
842,4,2026-03-30
842,5,2026-03-30
842,6,2026-03-30
842,7,2026-03-30
843,1,2024-06-23
843,2,2024-06-23
843,4,2024-06-23
843,5,2024-06-23
843,7,2024-06-23
844,1,2024-06-23
844,2,2024-06-23
844,3,2024-06-23
844,4,2024-06-23
844,6,2024-06-23
845,1,2024-06-23
845,2,2024-06-23
845,3,2024-06-23
845,4,2024-06-23
845,5,2024-06-23
845,6,2024-06-23
845,7,2024-06-23
846,1,2024-06-23
846,2,2024-06-23
846,3,2024-06-23
846,5,2024-06-23
846,6,2024-06-23
846,7,2024-06-23
847,1,2024-06-23
847,2,2024-06-23
847,3,2024-06-23
847,4,2024-06-23
847,5,2024-06-23
847,6,2024-06-23
847,7,2024-06-23
848,1,2024-06-23
848,2,2024-06-23
848,4,2024-06-23
848,5,2024-06-23
848,7,2024-06-23
849,1,2024-06-23
849,2,2024-06-23
849,3,2024-06-23
849,4,2024-06-23
849,5,2024-06-23
849,6,2024-06-23
849,7,2024-06-23
850,1,2024-06-23
850,3,2024-06-23
850,5,2024-06-23
850,6,2024-06-23
850,7,2024-06-23
851,1,2024-06-23
851,2,2024-06-23
851,3,2024-06-23
851,4,2024-06-23
851,5,2024-06-23
851,6,2024-06-23
851,7,2024-06-23
852,1,2024-06-23
852,2,2024-06-23
852,3,2024-06-23
852,4,2024-06-23
852,5,2024-06-23
852,6,2024-06-23
852,7,2024-06-23
853,1,2022-05-06
853,3,2022-05-06
853,4,2022-05-06
853,5,2022-05-06
853,6,2022-05-06
854,1,2022-05-06
854,2,2022-05-06
854,3,2022-05-06
854,4,2022-05-06
854,5,2022-05-06
854,6,2022-05-06
854,7,2022-05-06
855,1,2022-05-06
855,2,2022-05-06
855,3,2022-05-06
855,6,2022-05-06
855,7,2022-05-06
856,1,2022-05-06
856,2,2022-05-06
856,3,2022-05-06
856,4,2022-05-06
856,5,2022-05-06
856,6,2022-05-06
856,7,2022-05-06
857,1,2025-11-21
857,3,2025-11-21
857,4,2025-11-21
857,5,2025-11-21
857,6,2025-11-21
857,7,2025-11-21
858,1,2025-11-21
858,2,2025-11-21
858,4,2025-11-21
858,5,2025-11-21
858,6,2025-11-21
858,7,2025-11-21
859,1,2025-11-21
859,2,2025-11-21
859,3,2025-11-21
859,4,2025-11-21
859,5,2025-11-21
860,1,2025-11-21
860,2,2025-11-21
860,3,2025-11-21
860,4,2025-11-21
860,5,2025-11-21
860,6,2025-11-21
860,7,2025-11-21
861,1,2025-11-21
861,2,2025-11-21
861,3,2025-11-21
861,4,2025-11-21
861,5,2025-11-21
861,6,2025-11-21
861,7,2025-11-21
862,1,2026-01-17
862,2,2026-01-17
862,3,2026-01-17
862,4,2026-01-17
862,6,2026-01-17
862,7,2026-01-17
863,1,2026-01-17
863,2,2026-01-17
863,3,2026-01-17
863,4,2026-01-17
863,7,2026-01-17
864,1,2026-01-17
864,2,2026-01-17
864,3,2026-01-17
864,5,2026-01-17
864,6,2026-01-17
864,7,2026-01-17
865,1,2026-01-19
865,2,2026-01-19
865,3,2026-01-19
865,5,2026-01-19
865,6,2026-01-19
866,1,2026-01-19
866,2,2026-01-19
866,3,2026-01-19
866,5,2026-01-19
866,6,2026-01-19
866,7,2026-01-19
867,1,2026-01-19
867,2,2026-01-19
867,3,2026-01-19
867,4,2026-01-19
867,5,2026-01-19
867,6,2026-01-19
867,7,2026-01-19
868,1,2026-01-19
868,2,2026-01-19
868,3,2026-01-19
868,4,2026-01-19
868,5,2026-01-19
868,7,2026-01-19
869,1,2026-01-19
869,2,2026-01-19
869,3,2026-01-19
869,4,2026-01-19
869,5,2026-01-19
869,6,2026-01-19
870,1,2026-01-19
870,3,2026-01-19
870,4,2026-01-19
870,5,2026-01-19
870,6,2026-01-19
870,7,2026-01-19
871,1,2026-01-19
871,2,2026-01-19
871,3,2026-01-19
871,4,2026-01-19
871,5,2026-01-19
871,6,2026-01-19
871,7,2026-01-19
872,1,2026-01-19
872,2,2026-01-19
872,3,2026-01-19
872,4,2026-01-19
872,5,2026-01-19
872,6,2026-01-19
872,7,2026-01-19
873,1,2025-08-07
873,2,2025-08-07
873,3,2025-08-07
873,4,2025-08-07
873,5,2025-08-07
873,7,2025-08-07
874,1,2025-08-07
874,2,2025-08-07
874,3,2025-08-07
874,5,2025-08-07
875,1,2025-08-07
875,2,2025-08-07
875,5,2025-08-07
875,7,2025-08-07
876,1,2025-08-07
876,3,2025-08-07
876,4,2025-08-07
